"group","gender","metric","value"
"Xilio","Women","caregiven_hours",12.23
"Xilio","Women","caregiven_hours",12.11
"Xilio","Women","caregiven_hours",12.21
"Xilio","Women","caregiven_hours",12.79
"Xilio","Women","caregiven_hours",13.2
"Xilio","Women","caregiven_hours",0.16
"Xilio","Women","caregiven_hours",9.26
"Xilio","Women","caregiven_hours",10.56
"Xilio","Women","caregiven_hours",13.62
"Xilio","Women","caregiven_hours",4.06
"Xilio","Women","caregiven_hours",7.5
"Xilio","Women","caregiven_hours",4.63
"Xilio","Women","caregiven_hours",15.29
"Xilio","Women","caregiven_hours",16.4
"Xilio","Women","caregiven_hours",13.94
"Xilio","Women","caregiven_hours",3.89
"Xilio","Women","caregiven_hours",12.26
"Xilio","Women","caregiven_hours",15.75
"Xilio","Women","caregiven_hours",10.84
"Xilio","Women","caregiven_hours",7.17
"Xilio","Women","party_and_hosting_hours",0.83
"Xilio","Women","party_and_hosting_hours",1.67
"Xilio","Women","party_and_hosting_hours",4.43
"Xilio","Women","party_and_hosting_hours",2.14
"Xilio","Women","party_and_hosting_hours",3.46
"Xilio","Women","party_and_hosting_hours",5.59
"Xilio","Women","party_and_hosting_hours",4.16
"Xilio","Women","party_and_hosting_hours",5.73
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",2.44
"Xilio","Women","party_and_hosting_hours",3.13
"Xilio","Women","party_and_hosting_hours",4.16
"Xilio","Women","party_and_hosting_hours",0.66
"Xilio","Women","party_and_hosting_hours",4.61
"Xilio","Women","party_and_hosting_hours",3.61
"Xilio","Women","party_and_hosting_hours",3.53
"Xilio","Women","party_and_hosting_hours",4.02
"Xilio","Women","party_and_hosting_hours",2.77
"Xilio","Women","party_and_hosting_hours",4.85
"Xilio","Women","party_and_hosting_hours",4.3
"Xilio","Women","party_and_hosting_hours",2.7
"Xilio","Women","party_and_hosting_hours",5.08
"Xilio","Women","party_and_hosting_hours",3.59
"Xilio","Women","party_and_hosting_hours",4.34
"Xilio","Women","party_and_hosting_hours",1.81
"Xilio","Women","party_and_hosting_hours",6.16
"Xilio","Women","party_and_hosting_hours",2.99
"Xilio","Women","party_and_hosting_hours",4.7
"Xilio","Women","party_and_hosting_hours",2.8
"Xilio","Women","party_and_hosting_hours",2.44
"Xilio","Women","party_and_hosting_hours",4.57
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",3.96
"Xilio","Women","party_and_hosting_hours",3.79
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",3.74
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",4.32
"Xilio","Women","party_and_hosting_hours",2.09
"Xilio","Women","party_and_hosting_hours",1.61
"Xilio","Women","party_and_hosting_hours",2.99
"Xilio","Women","party_and_hosting_hours",5.75
"Xilio","Women","party_and_hosting_hours",1.73
"Xilio","Women","party_and_hosting_hours",4.12
"Xilio","Women","party_and_hosting_hours",3.68
"Xilio","Women","party_and_hosting_hours",0.64
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",4.1
"Xilio","Women","party_and_hosting_hours",2.93
"Xilio","Women","party_and_hosting_hours",6.7
"Xilio","Women","party_and_hosting_hours",4.15
"Xilio","Women","party_and_hosting_hours",4.7
"Xilio","Women","party_and_hosting_hours",5.67
"Xilio","Women","party_and_hosting_hours",2
"Xilio","Women","party_and_hosting_hours",4.02
"Xilio","Women","party_and_hosting_hours",4.74
"Xilio","Women","party_and_hosting_hours",5.74
"Xilio","Women","party_and_hosting_hours",4.53
"Xilio","Women","party_and_hosting_hours",3.84
"Xilio","Women","party_and_hosting_hours",1.26
"Xilio","Women","party_and_hosting_hours",4.46
"Xilio","Women","party_and_hosting_hours",4
"Xilio","Women","party_and_hosting_hours",4.27
"Xilio","Women","party_and_hosting_hours",3.85
"Xilio","Women","party_and_hosting_hours",2.6
"Xilio","Women","party_and_hosting_hours",2.85
"Xilio","Women","party_and_hosting_hours",4.37
"Xilio","Women","party_and_hosting_hours",3.34
"Xilio","Women","party_and_hosting_hours",1.34
"Xilio","Women","party_and_hosting_hours",2.42
"Xilio","Women","party_and_hosting_hours",0.36
"Xilio","Women","party_and_hosting_hours",1.07
"Xilio","Women","party_and_hosting_hours",2.71
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",5.21
"Xilio","Women","party_and_hosting_hours",1.85
"Xilio","Women","party_and_hosting_hours",0
"Xilio","Women","party_and_hosting_hours",2.77
"Xilio","Women","party_and_hosting_hours",5.64
"Xilio","Women","party_and_hosting_hours",4.32
"Xilio","Women","party_and_hosting_hours",3.88
"Xilio","Women","party_and_hosting_hours",5.37
"Xilio","Women","party_and_hosting_hours",1.46
"Xilio","Women","party_and_hosting_hours",4.46
"Xilio","Women","party_and_hosting_hours",1.83
"Xilio","Women","party_and_hosting_hours",3
"Xilio","Women","party_and_hosting_hours",7.43
"Xilio","Women","party_and_hosting_hours",4.94
"Xilio","Women","party_and_hosting_hours",4.54
"Xilio","Women","party_and_hosting_hours",0.78
"Xilio","Women","party_and_hosting_hours",1.43
"Xilio","Women","party_and_hosting_hours",7.57
"Xilio","Women","party_and_hosting_hours",0.81
"Xilio","Women","party_and_hosting_hours",3.43
"Xilio","Women","party_and_hosting_hours",4.79
"Xilio","Women","party_and_hosting_hours",5.04
"Xilio","Women","party_and_hosting_hours",5.18
"Xilio","Women","party_and_hosting_hours",2.67
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",1.54
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",9.02
"Xilio","Women","exercice_hours",12.96
"Xilio","Women","exercice_hours",21.02
"Xilio","Women","exercice_hours",6.93
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",12.2
"Xilio","Women","exercice_hours",11.24
"Xilio","Women","exercice_hours",2.09
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",10.09
"Xilio","Women","exercice_hours",13.03
"Xilio","Women","exercice_hours",1.64
"Xilio","Women","exercice_hours",8.29
"Xilio","Women","exercice_hours",1.79
"Xilio","Women","exercice_hours",9.46
"Xilio","Women","exercice_hours",3.06
"Xilio","Women","exercice_hours",1.24
"Xilio","Women","exercice_hours",4.89
"Xilio","Women","exercice_hours",1.73
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",1.47
"Xilio","Women","exercice_hours",3.93
"Xilio","Women","exercice_hours",5.66
"Xilio","Women","exercice_hours",16.26
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",2.4
"Xilio","Women","exercice_hours",9.05
"Xilio","Women","exercice_hours",18.1
"Xilio","Women","exercice_hours",7.41
"Xilio","Women","exercice_hours",3.89
"Xilio","Women","exercice_hours",1.54
"Xilio","Women","exercice_hours",7.31
"Xilio","Women","exercice_hours",11.91
"Xilio","Women","exercice_hours",2.53
"Xilio","Women","exercice_hours",5.31
"Xilio","Women","exercice_hours",5.74
"Xilio","Women","exercice_hours",9.83
"Xilio","Women","exercice_hours",12.89
"Xilio","Women","exercice_hours",6.23
"Xilio","Women","exercice_hours",3.39
"Xilio","Women","exercice_hours",15.16
"Xilio","Women","exercice_hours",5.32
"Xilio","Women","exercice_hours",16.62
"Xilio","Women","exercice_hours",3.5
"Xilio","Women","exercice_hours",8.91
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",3.1
"Xilio","Women","exercice_hours",3.83
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",11.59
"Xilio","Women","exercice_hours",11.31
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",7.4
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",8.2
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",11.95
"Xilio","Women","exercice_hours",4.31
"Xilio","Women","exercice_hours",8.29
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",11.32
"Xilio","Women","exercice_hours",5.9
"Xilio","Women","exercice_hours",2.09
"Xilio","Women","exercice_hours",4.55
"Xilio","Women","exercice_hours",14.61
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",10.56
"Xilio","Women","exercice_hours",5.54
"Xilio","Women","exercice_hours",5.66
"Xilio","Women","exercice_hours",3.65
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",10.81
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",7.52
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",6.26
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",18.15
"Xilio","Women","exercice_hours",9.35
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",5.01
"Xilio","Women","exercice_hours",0.39
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",5.68
"Xilio","Women","exercice_hours",5.04
"Xilio","Women","exercice_hours",1.37
"Xilio","Women","exercice_hours",19.78
"Xilio","Women","exercice_hours",0
"Xilio","Women","exercice_hours",10.71
"Xilio","Women","watching_tv_hours",5.28
"Xilio","Women","watching_tv_hours",7.64
"Xilio","Women","watching_tv_hours",4.87
"Xilio","Women","watching_tv_hours",4.52
"Xilio","Women","watching_tv_hours",1.72
"Xilio","Women","watching_tv_hours",5.48
"Xilio","Women","watching_tv_hours",12.2
"Xilio","Women","watching_tv_hours",8.47
"Xilio","Women","watching_tv_hours",10.19
"Xilio","Women","watching_tv_hours",8.29
"Xilio","Women","watching_tv_hours",8.86
"Xilio","Women","watching_tv_hours",8.26
"Xilio","Women","watching_tv_hours",7.19
"Xilio","Women","watching_tv_hours",4.54
"Xilio","Women","watching_tv_hours",4.67
"Xilio","Women","watching_tv_hours",2
"Xilio","Women","watching_tv_hours",5.99
"Xilio","Women","watching_tv_hours",8.25
"Xilio","Women","watching_tv_hours",8.58
"Xilio","Women","watching_tv_hours",6.24
"Xilio","Women","watching_tv_hours",4.63
"Xilio","Women","watching_tv_hours",14.23
"Xilio","Women","watching_tv_hours",7.84
"Xilio","Women","watching_tv_hours",9.55
"Xilio","Women","watching_tv_hours",5.16
"Xilio","Women","watching_tv_hours",5.91
"Xilio","Women","watching_tv_hours",7.12
"Xilio","Women","watching_tv_hours",10.19
"Xilio","Women","watching_tv_hours",5.22
"Xilio","Women","watching_tv_hours",8.13
"Xilio","Women","watching_tv_hours",0.76
"Xilio","Women","watching_tv_hours",4.73
"Xilio","Women","watching_tv_hours",2.77
"Xilio","Women","watching_tv_hours",8.78
"Xilio","Women","watching_tv_hours",5.59
"Xilio","Women","watching_tv_hours",5.02
"Xilio","Women","watching_tv_hours",9.42
"Xilio","Women","watching_tv_hours",8.79
"Xilio","Women","watching_tv_hours",3.75
"Xilio","Women","watching_tv_hours",7.07
"Xilio","Women","watching_tv_hours",2.93
"Xilio","Women","watching_tv_hours",4.81
"Xilio","Women","watching_tv_hours",10.04
"Xilio","Women","watching_tv_hours",9.63
"Xilio","Women","watching_tv_hours",8.77
"Xilio","Women","watching_tv_hours",4.57
"Xilio","Women","watching_tv_hours",1.3
"Xilio","Women","watching_tv_hours",3.06
"Xilio","Women","watching_tv_hours",8.38
"Xilio","Women","watching_tv_hours",5.27
"Xilio","Women","watching_tv_hours",0.59
"Xilio","Women","watching_tv_hours",5.55
"Xilio","Women","watching_tv_hours",9.53
"Xilio","Women","watching_tv_hours",7.61
"Xilio","Women","watching_tv_hours",3.95
"Xilio","Women","watching_tv_hours",2.14
"Xilio","Women","watching_tv_hours",3.93
"Xilio","Women","watching_tv_hours",6.09
"Xilio","Women","watching_tv_hours",8.22
"Xilio","Women","watching_tv_hours",1.15
"Xilio","Women","watching_tv_hours",8.56
"Xilio","Women","watching_tv_hours",6.01
"Xilio","Women","watching_tv_hours",7.42
"Xilio","Women","watching_tv_hours",1.87
"Xilio","Women","watching_tv_hours",4.33
"Xilio","Women","watching_tv_hours",4.88
"Xilio","Women","watching_tv_hours",8.61
"Xilio","Women","watching_tv_hours",8.57
"Xilio","Women","watching_tv_hours",7.09
"Xilio","Women","watching_tv_hours",10.01
"Xilio","Women","watching_tv_hours",4.71
"Xilio","Women","watching_tv_hours",8.53
"Xilio","Women","watching_tv_hours",5.91
"Xilio","Women","watching_tv_hours",4.33
"Xilio","Women","watching_tv_hours",8.31
"Xilio","Women","watching_tv_hours",9.45
"Xilio","Women","watching_tv_hours",8.2
"Xilio","Women","watching_tv_hours",4.73
"Xilio","Women","watching_tv_hours",4.83
"Xilio","Women","watching_tv_hours",9.44
"Xilio","Women","watching_tv_hours",6.88
"Xilio","Women","watching_tv_hours",8.07
"Xilio","Women","watching_tv_hours",5.15
"Xilio","Women","watching_tv_hours",9.15
"Xilio","Women","watching_tv_hours",3.98
"Xilio","Women","watching_tv_hours",7.56
"Xilio","Women","watching_tv_hours",3.96
"Xilio","Women","watching_tv_hours",0
"Xilio","Women","watching_tv_hours",2.64
"Xilio","Women","watching_tv_hours",6.34
"Xilio","Women","watching_tv_hours",8.21
"Xilio","Women","watching_tv_hours",1.62
"Xilio","Women","watching_tv_hours",2.87
"Xilio","Women","watching_tv_hours",10.41
"Xilio","Women","watching_tv_hours",4.92
"Xilio","Women","watching_tv_hours",7.26
"Xilio","Women","watching_tv_hours",4.68
"Xilio","Women","watching_tv_hours",5.25
"Xilio","Women","watching_tv_hours",6.22
"Xilio","Women","watching_tv_hours",6.03
"Xilio","Women","social_media_hours",4.61
"Xilio","Women","social_media_hours",4.06
"Xilio","Women","social_media_hours",0
"Xilio","Women","social_media_hours",8.74
"Xilio","Women","social_media_hours",8.58
"Xilio","Women","social_media_hours",2.8
"Xilio","Women","social_media_hours",4.66
"Xilio","Women","social_media_hours",7.75
"Xilio","Women","social_media_hours",7
"Xilio","Women","social_media_hours",7.55
"Xilio","Women","social_media_hours",2.86
"Xilio","Women","social_media_hours",10.15
"Xilio","Women","social_media_hours",2.73
"Xilio","Women","social_media_hours",6.51
"Xilio","Women","social_media_hours",5.28
"Xilio","Women","social_media_hours",4.19
"Xilio","Women","social_media_hours",4.24
"Xilio","Women","social_media_hours",3.02
"Xilio","Women","social_media_hours",8.25
"Xilio","Women","social_media_hours",5.18
"Xilio","Women","social_media_hours",5.52
"Xilio","Women","social_media_hours",5.42
"Xilio","Women","social_media_hours",4.25
"Xilio","Women","social_media_hours",2.73
"Xilio","Women","social_media_hours",5.51
"Xilio","Women","social_media_hours",0.81
"Xilio","Women","social_media_hours",2.16
"Xilio","Women","social_media_hours",2.85
"Xilio","Women","social_media_hours",2.84
"Xilio","Women","social_media_hours",5.21
"Xilio","Women","social_media_hours",8.2
"Xilio","Women","social_media_hours",1.97
"Xilio","Women","social_media_hours",5.87
"Xilio","Women","social_media_hours",6.8
"Xilio","Women","social_media_hours",3.02
"Xilio","Women","social_media_hours",4.89
"Xilio","Women","social_media_hours",6.65
"Xilio","Women","social_media_hours",4.49
"Xilio","Women","social_media_hours",4.56
"Xilio","Women","social_media_hours",5.62
"Xilio","Women","social_media_hours",4.88
"Xilio","Women","social_media_hours",3.89
"Xilio","Women","social_media_hours",4.72
"Xilio","Women","social_media_hours",8.77
"Xilio","Women","social_media_hours",6.75
"Xilio","Women","social_media_hours",3.17
"Xilio","Women","social_media_hours",2.51
"Xilio","Women","social_media_hours",4.28
"Xilio","Women","social_media_hours",7.66
"Xilio","Women","social_media_hours",5.59
"Xilio","Women","social_media_hours",3.6
"Xilio","Women","social_media_hours",6.76
"Xilio","Women","social_media_hours",4.73
"Xilio","Women","social_media_hours",2.76
"Xilio","Women","social_media_hours",5.92
"Xilio","Women","social_media_hours",8.05
"Xilio","Women","social_media_hours",5.87
"Xilio","Women","social_media_hours",5.38
"Xilio","Women","social_media_hours",3.69
"Xilio","Women","social_media_hours",6.14
"Xilio","Women","social_media_hours",2.86
"Xilio","Women","social_media_hours",1.69
"Xilio","Women","social_media_hours",4.91
"Xilio","Women","social_media_hours",4.93
"Xilio","Women","social_media_hours",9.73
"Xilio","Women","social_media_hours",2.57
"Xilio","Women","social_media_hours",5.34
"Xilio","Women","social_media_hours",6.61
"Xilio","Women","social_media_hours",7.1
"Xilio","Women","social_media_hours",4.98
"Xilio","Women","social_media_hours",3.51
"Xilio","Women","social_media_hours",4.87
"Xilio","Women","social_media_hours",8.88
"Xilio","Women","social_media_hours",5.97
"Xilio","Women","social_media_hours",0.91
"Xilio","Women","social_media_hours",7.85
"Xilio","Women","social_media_hours",6.08
"Xilio","Women","social_media_hours",4.93
"Xilio","Women","social_media_hours",4.96
"Xilio","Women","social_media_hours",4.7
"Xilio","Women","social_media_hours",5.51
"Xilio","Women","social_media_hours",3.99
"Xilio","Women","social_media_hours",5.55
"Xilio","Women","social_media_hours",3.14
"Xilio","Women","social_media_hours",5.4
"Xilio","Women","social_media_hours",7.21
"Xilio","Women","social_media_hours",6.02
"Xilio","Women","social_media_hours",7.07
"Xilio","Women","social_media_hours",2.82
"Xilio","Women","social_media_hours",5.11
"Xilio","Women","social_media_hours",6.23
"Xilio","Women","social_media_hours",2.86
"Xilio","Women","social_media_hours",8.13
"Xilio","Women","social_media_hours",2.93
"Xilio","Women","social_media_hours",5.33
"Xilio","Women","social_media_hours",5.3
"Xilio","Women","social_media_hours",5.24
"Xilio","Women","social_media_hours",4.58
"Xilio","Women","social_media_hours",5.9
"Xilio","Women","social_media_hours",2.94
"Xilio","Women","catchup_hours",1.07
"Xilio","Women","catchup_hours",2.02
"Xilio","Women","catchup_hours",2.91
"Xilio","Women","catchup_hours",4.89
"Xilio","Women","catchup_hours",5.38
"Xilio","Women","catchup_hours",3.48
"Xilio","Women","catchup_hours",3.57
"Xilio","Women","catchup_hours",2.63
"Xilio","Women","catchup_hours",3.07
"Xilio","Women","catchup_hours",0.89
"Xilio","Women","catchup_hours",3.43
"Xilio","Women","catchup_hours",2.2
"Xilio","Women","catchup_hours",3.5
"Xilio","Women","catchup_hours",2.48
"Xilio","Women","catchup_hours",2.01
"Xilio","Women","catchup_hours",2.67
"Xilio","Women","catchup_hours",2.45
"Xilio","Women","catchup_hours",4.64
"Xilio","Women","catchup_hours",3.31
"Xilio","Women","catchup_hours",3.65
"Xilio","Women","catchup_hours",1.14
"Xilio","Women","catchup_hours",5.25
"Xilio","Women","catchup_hours",3.24
"Xilio","Women","catchup_hours",1.72
"Xilio","Women","catchup_hours",3.46
"Xilio","Women","catchup_hours",4.31
"Xilio","Women","catchup_hours",0.92
"Xilio","Women","catchup_hours",5.54
"Xilio","Women","catchup_hours",2.76
"Xilio","Women","catchup_hours",4.68
"Xilio","Women","catchup_hours",3.11
"Xilio","Women","catchup_hours",2.5
"Xilio","Women","catchup_hours",0.25
"Xilio","Women","catchup_hours",1.35
"Xilio","Women","catchup_hours",2.94
"Xilio","Women","catchup_hours",4.24
"Xilio","Women","catchup_hours",0.18
"Xilio","Women","catchup_hours",5.06
"Xilio","Women","catchup_hours",5.1
"Xilio","Women","catchup_hours",1.29
"Xilio","Women","catchup_hours",3.71
"Xilio","Women","catchup_hours",1.45
"Xilio","Women","catchup_hours",2.81
"Xilio","Women","catchup_hours",4.39
"Xilio","Women","catchup_hours",4.3
"Xilio","Women","catchup_hours",1.73
"Xilio","Women","catchup_hours",2.42
"Xilio","Women","catchup_hours",1.54
"Xilio","Women","catchup_hours",3.51
"Xilio","Women","catchup_hours",0.66
"Xilio","Women","catchup_hours",0
"Xilio","Women","catchup_hours",5.2
"Xilio","Women","catchup_hours",6.41
"Xilio","Women","catchup_hours",2.32
"Xilio","Women","catchup_hours",4.14
"Xilio","Women","catchup_hours",2.99
"Xilio","Women","catchup_hours",5.21
"Xilio","Women","catchup_hours",3.83
"Xilio","Women","catchup_hours",3.31
"Xilio","Women","catchup_hours",0.3
"Xilio","Women","catchup_hours",4.62
"Xilio","Women","catchup_hours",2.47
"Xilio","Women","catchup_hours",0.89
"Xilio","Women","catchup_hours",2.7
"Xilio","Women","catchup_hours",2.81
"Xilio","Women","catchup_hours",4.59
"Xilio","Women","catchup_hours",1.25
"Xilio","Women","catchup_hours",2.16
"Xilio","Women","catchup_hours",5.23
"Xilio","Women","catchup_hours",5.04
"Xilio","Women","catchup_hours",4.74
"Xilio","Women","catchup_hours",5.49
"Xilio","Women","catchup_hours",3.31
"Xilio","Women","catchup_hours",2.13
"Xilio","Women","catchup_hours",3.83
"Xilio","Women","catchup_hours",4.59
"Xilio","Women","catchup_hours",6.62
"Xilio","Women","catchup_hours",0.05
"Xilio","Women","catchup_hours",3.41
"Xilio","Women","catchup_hours",3.98
"Xilio","Women","catchup_hours",2.92
"Xilio","Women","catchup_hours",0.66
"Xilio","Women","catchup_hours",4.11
"Xilio","Women","catchup_hours",1.83
"Xilio","Women","catchup_hours",3.76
"Xilio","Women","catchup_hours",4.36
"Xilio","Women","catchup_hours",4.93
"Xilio","Women","catchup_hours",0.66
"Xilio","Women","catchup_hours",4.62
"Xilio","Women","catchup_hours",1.86
"Xilio","Women","catchup_hours",1.07
"Xilio","Women","catchup_hours",4.97
"Xilio","Women","catchup_hours",4.72
"Xilio","Women","catchup_hours",2.64
"Xilio","Women","catchup_hours",4.14
"Xilio","Women","catchup_hours",1.71
"Xilio","Women","catchup_hours",2.77
"Xilio","Women","catchup_hours",2.86
"Xilio","Women","catchup_hours",2.58
"Xilio","Women","catchup_hours",4.1
"Xilio","Women","reading_hours",7.07
"Xilio","Women","reading_hours",3.09
"Xilio","Women","reading_hours",3.93
"Xilio","Women","reading_hours",7.27
"Xilio","Women","reading_hours",3.34
"Xilio","Women","reading_hours",0
"Xilio","Women","reading_hours",5.03
"Xilio","Women","reading_hours",2.23
"Xilio","Women","reading_hours",2
"Xilio","Women","reading_hours",6.84
"Xilio","Women","reading_hours",8.9
"Xilio","Women","reading_hours",1.92
"Xilio","Women","reading_hours",6.06
"Xilio","Women","reading_hours",3.81
"Xilio","Women","reading_hours",4.28
"Xilio","Women","reading_hours",6.44
"Xilio","Women","reading_hours",4.43
"Xilio","Women","reading_hours",2.3
"Xilio","Women","reading_hours",3.06
"Xilio","Women","reading_hours",5.37
"Xilio","Women","reading_hours",0
"Xilio","Women","reading_hours",6.19
"Xilio","Women","reading_hours",0.87
"Xilio","Women","reading_hours",4.04
"Xilio","Women","reading_hours",3.62
"Xilio","Women","reading_hours",6.59
"Xilio","Women","reading_hours",4.38
"Xilio","Women","reading_hours",4.2
"Xilio","Women","reading_hours",5.4
"Xilio","Women","reading_hours",2.35
"Xilio","Women","reading_hours",3.61
"Xilio","Women","reading_hours",6.36
"Xilio","Women","reading_hours",5.37
"Xilio","Women","reading_hours",1.45
"Xilio","Women","reading_hours",5.28
"Xilio","Women","reading_hours",1.24
"Xilio","Women","reading_hours",2.8
"Xilio","Women","reading_hours",6.42
"Xilio","Women","reading_hours",0
"Xilio","Women","reading_hours",0.44
"Xilio","Women","reading_hours",6.6
"Xilio","Women","reading_hours",2.37
"Xilio","Women","reading_hours",6.49
"Xilio","Women","reading_hours",3.66
"Xilio","Women","reading_hours",4.86
"Xilio","Women","reading_hours",5.63
"Xilio","Women","reading_hours",2.7
"Xilio","Women","reading_hours",3.39
"Xilio","Women","reading_hours",3.17
"Xilio","Women","reading_hours",9.63
"Xilio","Women","reading_hours",4.25
"Xilio","Women","reading_hours",4.95
"Xilio","Women","reading_hours",3.32
"Xilio","Women","reading_hours",3.52
"Xilio","Women","reading_hours",6.76
"Xilio","Women","reading_hours",3.32
"Xilio","Women","reading_hours",4.04
"Xilio","Women","reading_hours",4.75
"Xilio","Women","reading_hours",3.14
"Xilio","Women","reading_hours",7.92
"Xilio","Women","reading_hours",1.14
"Xilio","Women","reading_hours",8.02
"Xilio","Women","reading_hours",3.3
"Xilio","Women","reading_hours",6.71
"Xilio","Women","reading_hours",0
"Xilio","Women","reading_hours",5.91
"Xilio","Women","reading_hours",5.75
"Xilio","Women","reading_hours",1.46
"Xilio","Women","reading_hours",2.46
"Xilio","Women","reading_hours",4.39
"Xilio","Women","reading_hours",6.29
"Xilio","Women","reading_hours",2.47
"Xilio","Women","reading_hours",3.55
"Xilio","Women","reading_hours",7.14
"Xilio","Women","reading_hours",1.75
"Xilio","Women","reading_hours",5.9
"Xilio","Women","reading_hours",4.9
"Xilio","Women","reading_hours",1.79
"Xilio","Women","reading_hours",2.66
"Xilio","Women","reading_hours",5.57
"Xilio","Women","reading_hours",4.5
"Xilio","Women","reading_hours",6.85
"Xilio","Women","reading_hours",2.8
"Xilio","Women","reading_hours",0.57
"Xilio","Women","reading_hours",6.1
"Xilio","Women","reading_hours",2.78
"Xilio","Women","reading_hours",4.24
"Xilio","Women","reading_hours",7.44
"Xilio","Women","reading_hours",3.5
"Xilio","Women","reading_hours",7.1
"Xilio","Women","reading_hours",1.81
"Xilio","Women","reading_hours",5.85
"Xilio","Women","reading_hours",4.49
"Xilio","Women","reading_hours",2.53
"Xilio","Women","reading_hours",1.44
"Xilio","Women","reading_hours",4.15
"Xilio","Women","reading_hours",4.51
"Xilio","Women","reading_hours",4.55
"Xilio","Women","reading_hours",5.07
"Xilio","Women","reading_hours",3.08
"HBS","Men","life_satisfaction",6.23
"HBS","Men","life_satisfaction",7.36
"HBS","Men","life_satisfaction",6.19
"HBS","Men","life_satisfaction",8.83
"HBS","Men","life_satisfaction",7.26
"HBS","Men","life_satisfaction",6.08
"HBS","Men","life_satisfaction",4.29
"HBS","Men","life_satisfaction",6.03
"HBS","Men","life_satisfaction",10
"HBS","Men","life_satisfaction",6.16
"HBS","Men","life_satisfaction",5.75
"HBS","Men","life_satisfaction",7.98
"HBS","Men","life_satisfaction",7.66
"HBS","Men","life_satisfaction",8.13
"HBS","Men","life_satisfaction",6.58
"HBS","Men","life_satisfaction",8.68
"HBS","Men","life_satisfaction",5.24
"HBS","Men","life_satisfaction",6.93
"HBS","Men","life_satisfaction",5.94
"HBS","Men","life_satisfaction",8.02
"HBS","Men","life_satisfaction",7.2
"HBS","Men","life_satisfaction",8.66
"HBS","Men","life_satisfaction",10
"HBS","Men","life_satisfaction",7.21
"HBS","Men","life_satisfaction",6.2
"HBS","Men","life_satisfaction",5.76
"HBS","Men","life_satisfaction",6.61
"HBS","Men","life_satisfaction",6.9
"HBS","Men","life_satisfaction",9.99
"HBS","Men","life_satisfaction",5.31
"HBS","Men","life_satisfaction",5.36
"HBS","Men","life_satisfaction",6.39
"HBS","Men","life_satisfaction",7.88
"HBS","Men","life_satisfaction",8.23
"HBS","Men","life_satisfaction",5.64
"HBS","Men","life_satisfaction",7.19
"HBS","Men","life_satisfaction",6.94
"HBS","Men","life_satisfaction",8.79
"HBS","Men","life_satisfaction",8.63
"HBS","Men","life_satisfaction",6.53
"HBS","Men","life_satisfaction",7.07
"HBS","Men","life_satisfaction",7.98
"HBS","Men","life_satisfaction",4.52
"HBS","Men","life_satisfaction",6.53
"HBS","Men","life_satisfaction",7.86
"HBS","Men","life_satisfaction",6.22
"HBS","Men","life_satisfaction",6.91
"HBS","Men","life_satisfaction",6.97
"HBS","Men","life_satisfaction",5.91
"HBS","Men","life_satisfaction",5.51
"HBS","Men","life_satisfaction",6.7
"HBS","Men","life_satisfaction",6.48
"HBS","Men","life_satisfaction",8.25
"HBS","Men","life_satisfaction",9.29
"HBS","Men","life_satisfaction",6.98
"HBS","Men","life_satisfaction",7.6
"HBS","Men","life_satisfaction",6.89
"HBS","Men","life_satisfaction",7.9
